"Area","Species","Trap_type","Bait","Line","Date","Month","trap_id","Season","Time_taken"
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","",2024-04-10,"April","13522761","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","KBL Tunnel Trap","None","",2025-01-12,"January","18468098","Summer",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","None","",2019-10-08,"October","1557346","Spring",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","None","pine ave line",2025-02-09,"February","26448821","Summer",NA
"Cornwallis Beach & Cross Peninsula","Rat","T-Rex Rat Trap","None","KK Line",2025-03-07,"March","23966759","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","None","",2020-05-17,"May","1694263","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","None","",2022-12-01,"December","3307907","Summer",NA
"Cornwallis Beach & Cross Peninsula","Rat","KBL Tunnel Trap","None","",2025-01-15,"January","18718113","Summer",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","KK Line",2024-03-22,"March","13532497","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","",2018-02-05,"February","288817","Summer",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","None","",2019-10-05,"October","1694263","Spring",NA
"Cornwallis Beach & Cross Peninsula","Rat","Rat trap","None","",2024-05-22,"May","25184361","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","None","",2025-01-15,"January","3307760","Summer",NA
"Cornwallis Beach & Cross Peninsula","Rat","KBL Tunnel Trap","None","",2024-04-09,"April","18717922","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","None","",2025-02-12,"February","854358","Summer",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","None","",2019-11-19,"November","1694263","Spring",NA
"Cornwallis Beach & Cross Peninsula","Rat","T-Rex Rat Trap","None","",2025-01-12,"January","18470749","Summer",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","",2024-05-24,"May","500527","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","KBL Tunnel Trap","None","",2024-08-02,"August","19168524","Winter",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","",2024-06-06,"June","6001011","Winter",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","Fishermens track",2021-05-16,"May","527117","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","",2024-05-24,"May","22544543","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","KBL Tunnel Trap","None","",2024-04-09,"April","18717739","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","None","",2024-04-25,"April","1694264","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Mouse","DOC 200","None","pine ave line",2024-04-25,"April","3225454","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Stoat","DOC 200","None","Jubilee B",2024-03-18,"March","1977464","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","KBL Tunnel Trap","None","",2024-05-19,"May","19239085","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","Other (please specify)","Jubilee B",2024-04-27,"April","1976294","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","None","Jubilee B",2021-05-18,"May","1976409","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","None","",2019-10-05,"October","1493424","Spring",NA
"Cornwallis Beach & Cross Peninsula","Mouse","A24","None","",2024-05-31,"May","5439020","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","None","",2025-02-12,"February","4242400","Summer",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","",2024-06-06,"June","6001014","Winter",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","",2024-06-06,"June","5438822","Winter",NA
"Cornwallis Beach & Cross Peninsula","Mouse","KBL Tunnel Trap","None","",2024-05-31,"May","19168524","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","None","",2025-02-12,"February","17572263","Summer",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","None","",2021-05-27,"May","1694263","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","None","",2024-05-05,"May","3307762","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","None","",2023-03-22,"March","3307907","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","Goodnature Blood","",2024-06-11,"June","7555687","Winter",NA
"Cornwallis Beach & Cross Peninsula","Rat","T-Rex Rat Trap","None","KK Line",2025-01-30,"January","23967034","Summer",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","",2024-06-06,"June","6001017","Winter",NA
"Cornwallis Beach & Cross Peninsula","Mouse","T-Rex Rat Trap","None","KK Line",2024-05-04,"May","23885771","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","",2024-04-08,"April","7290371","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","",2024-06-06,"June","5438609","Winter",NA
"Cornwallis Beach & Cross Peninsula","Stoat","T-Rex Rat Trap","None","Cornwallis A (CWA)",2024-04-03,"April","23549712","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","None","",2019-11-15,"November","1856373","Spring",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","None","",2021-02-17,"February","1694263","Summer",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","Whole egg","",2017-04-29,"April","275418","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","Whole egg","",2018-02-15,"February","275418","Summer",NA
"Cornwallis Beach & Cross Peninsula","Stoat","DOC 200","None","",2020-10-26,"October","275418","Spring",NA
"Cornwallis Beach & Cross Peninsula","Hedgehog","DOC 200","None","",2022-01-18,"January","275418","Summer",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","None","",2023-03-19,"March","275418","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","None","",2023-05-07,"May","275418","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Hedgehog","DOC 200","Whole egg","",2018-04-07,"April","275420","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Stoat","DOC 200","None","",2021-07-09,"July","275420","Winter",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","Goodnature Stoat Lure","",2022-03-04,"March","275420","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","None","",2023-10-08,"October","275420","Spring",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","Chocolate","",2023-05-13,"May","275421","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","None","",2023-10-08,"October","275421","Spring",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","",2019-12-19,"December","275423","Summer",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","Goodnature Rat and Mouse Lure","",2020-08-23,"August","275423","Winter",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","Chocolate","Lady Bell Line",2018-02-17,"February","275425","Summer",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","Whole egg","Lady Bell Line",2018-04-07,"April","275425","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","Other (please specify)","Lady Bell Line",2018-04-21,"April","275425","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","Whole egg","Lady Bell Line",2018-05-29,"May","275425","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","Whole egg","Lady Bell Line",2018-08-04,"August","275425","Winter",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","Mustelid and Cat Lure","Lady Bell Line",2018-09-17,"September","275425","Spring",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","Mustelid and Cat Lure","Lady Bell Line",2019-01-02,"January","275425","Summer",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","Whole egg","Lady Bell Line",2019-08-28,"August","275425","Winter",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","Lady Bell Line",2019-08-29,"August","275425","Winter",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","Lady Bell Line",2019-10-05,"October","275425","Spring",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","Goodnature Rat and Mouse Lure","Lady Bell Line",2020-08-23,"August","275425","Winter",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","Goodnature Stoat Lure","Lady Bell Line",2021-12-05,"December","275425","Summer",NA
"Cornwallis Beach & Cross Peninsula","Hedgehog","A24","Chocolate","Lady Bell Line",2022-01-29,"January","275425","Summer",NA
"Cornwallis Beach & Cross Peninsula","Hedgehog","A24","Chocolate","Lady Bell Line",2022-01-29,"January","275425","Summer",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","Lady Bell Line",2022-03-04,"March","275425","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","Goodnature Stoat Lure","Lady Bell Line",2022-05-21,"May","275425","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","Lady Bell Line",2022-11-29,"November","275425","Spring",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","Goodnature Stoat Lure","Lady Bell Line",2023-03-05,"March","275425","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","Lady Bell Line",2023-11-12,"November","275425","Spring",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","Whole egg","",2018-04-07,"April","275426","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","Whole egg","",2018-06-14,"June","275426","Winter",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","Whole egg","",2019-08-28,"August","275426","Winter",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","",2022-03-04,"March","275426","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","Whole egg","",2017-04-29,"April","275427","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","Chocolate","",2017-08-23,"August","275427","Winter",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","Whole egg","",2017-11-25,"November","275427","Spring",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","Chocolate","",2018-02-05,"February","275427","Summer",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","Whole egg","",2018-04-07,"April","275427","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","Whole egg","",2018-05-29,"May","275427","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","Whole egg","",2018-06-14,"June","275427","Winter",NA
"Cornwallis Beach & Cross Peninsula","Mouse","A24","Whole egg","",2018-08-25,"August","275427","Winter",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","Mustelid and Cat Lure","",2019-05-04,"May","275427","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","Whole egg","",2019-06-30,"June","275427","Winter",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","Carrot","",2019-07-27,"July","275427","Winter",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","",2020-03-25,"March","275427","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","Goodnature Rat and Mouse Lure","",2020-06-03,"June","275427","Winter",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","",2020-07-19,"July","275427","Winter",NA
"Cornwallis Beach & Cross Peninsula","Bird","A24","None","",2020-12-29,"December","275427","Summer",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","",2021-03-23,"March","275427","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","Chocolate","",2021-12-05,"December","275427","Summer",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","Chocolate","",2021-12-05,"December","275427","Summer",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","",2022-01-29,"January","275427","Summer",NA
"Cornwallis Beach & Cross Peninsula","Mouse","A24","None","",2022-03-04,"March","275427","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","",2022-03-28,"March","275427","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","Goodnature Nut Butter","",2022-08-21,"August","275427","Winter",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","Goodnature Blood","",2022-11-28,"November","275427","Spring",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","",2023-10-08,"October","275427","Spring",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","",2023-10-08,"October","275427","Spring",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","wetland 3",2024-07-21,"July","2965407","Winter",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","None","",2024-03-18,"March","1694264","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","None","",2023-04-25,"April","3307760","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Stoat","DOC 200","Whole egg","",2018-09-30,"September","527114","Spring",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","",2022-12-14,"December","1557353","Summer",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","None","",2023-10-02,"October","1694263","Spring",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","",2023-07-01,"July","3048727","Winter",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","None","pine ave line",2023-11-27,"November","3225454","Spring",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","",2021-07-27,"July","1557353","Winter",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","Goodnature Nut Butter","",2021-12-20,"December","1557350","Summer",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","Goodnature Blood","",2024-06-11,"June","6032515","Winter",NA
"Cornwallis Beach & Cross Peninsula","Rat","T-Rex Rat Trap","None","Cornwallis A (CWA)",2025-01-12,"January","23357609","Summer",NA
"Cornwallis Beach & Cross Peninsula","Rat","Trapinator","None","",2024-04-27,"April","18525988","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","Whole egg","",2018-01-06,"January","288812","Summer",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","Whole egg","",2018-02-05,"February","288812","Summer",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","None","",2018-05-26,"May","288812","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Weasel","DOC 200","Chocolate","",2018-08-25,"August","288812","Winter",NA
"Cornwallis Beach & Cross Peninsula","Stoat","DOC 200","Whole egg","",2019-02-16,"February","288812","Summer",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","Whole egg","",2019-04-23,"April","288812","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Stoat","DOC 200","Whole egg","",2019-08-24,"August","288812","Winter",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","None","",2022-01-27,"January","288812","Summer",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","None","",2023-11-29,"November","288812","Spring",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","Whole egg","main line",2017-10-18,"October","288813","Spring",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","None","main line",2021-10-04,"October","288813","Spring",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","None","main line",2022-01-27,"January","288813","Summer",NA
"Cornwallis Beach & Cross Peninsula","Stoat","DOC 200","None","main line",2022-06-30,"June","288813","Winter",NA
"Cornwallis Beach & Cross Peninsula","Stoat","DOC 200","None","main line",2022-08-29,"August","288813","Winter",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","None","main line",2023-03-19,"March","288813","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","None","main line",2023-05-16,"May","288813","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Stoat","DOC 200","Whole egg","main line",2019-05-03,"May","288814","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","Whole egg","main line",2019-05-17,"May","288814","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","None","main line",2020-02-15,"February","288814","Summer",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","None","main line",2020-10-26,"October","288814","Spring",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","None","main line",2022-02-01,"February","288814","Summer",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","None","main line",2023-05-15,"May","288814","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","Whole egg","main line",2018-03-17,"March","288815","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","Whole egg","main line",2019-05-03,"May","288815","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","None","main line",2020-02-15,"February","288815","Summer",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","None","main line",2022-02-01,"February","288815","Summer",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","None","main line",2022-03-03,"March","288815","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","None","main line",2022-06-30,"June","288815","Winter",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","Whole egg","main line",2018-02-05,"February","288816","Summer",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","None","main line",2018-04-21,"April","288816","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Stoat","DOC 200","Whole egg","main line",2019-02-16,"February","288816","Summer",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","Whole egg","main line",2019-05-03,"May","288816","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","None","main line",2020-06-16,"June","288816","Winter",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","None","main line",2020-08-31,"August","288816","Winter",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","None","main line",2021-02-26,"February","288816","Summer",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","None","main line",2022-01-27,"January","288816","Summer",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","None","main line",2023-05-15,"May","288816","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Stoat","DOC 200","None","main line",2023-08-18,"August","288816","Winter",NA
"Cornwallis Beach & Cross Peninsula","Stoat","A24","Mustelid and Cat Lure","",2017-10-18,"October","288817","Spring",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","Whole egg","",2018-06-30,"June","288817","Winter",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","Chocolate","",2018-08-06,"August","288817","Winter",NA
"Cornwallis Beach & Cross Peninsula","Mouse","A24","Chocolate","",2018-09-08,"September","288817","Spring",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","",2018-10-28,"October","288817","Spring",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","Whole egg","",2019-06-22,"June","288817","Winter",NA
"Cornwallis Beach & Cross Peninsula","Stoat","A24","Whole egg","main line",2017-10-18,"October","288819","Spring",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","Other (please specify)","main line",2017-11-25,"November","288819","Spring",NA
